data.reading,data.name
3.978189976885915,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.976917495019734,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9543063351884484,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9522314285859466,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.947154217865318,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.946852885186672,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9429532759822905,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9374040798284113,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9325474142096937,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.931119377259165,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.928330374881625,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9197044228203595,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.91799460304901,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9139428357593715,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.909604572225362,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.906473943963647,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9047609861008823,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.9046929460018873,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8979649301618338,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8817440080456436,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.880953677929938,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8796137999743223,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8713926770724356,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.866788568906486,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8631597510538995,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8619806449860334,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8575842422433197,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8561484958045185,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.854095245245844,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.843933051917702,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.841682326979935,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.8121168231591582,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.809457070659846,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.807868845295161,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
3.7990118241868913,TRIP_SEGMENTATION/segment_into_trips_time/has_trip_ended
